# Slot signatures the NPC kernel's shape recovers by reading bodies and call sites (story 29b-0),
# applied by `uv run elysium research kernel_shape` over the SDK 2013 and evidence tiers.
#
# module	slot	method	return	params	const	tier	evidence
#
# params: comma-separated Source types, empty for none. The parameter words match the image's
#         `RET n` unless the evidence explains a by-value aggregate or a hidden return slot.
# tier: walked    = read from the bodies and call sites the evidence cites
#       unsettled = read, and the reading cannot decide (the evidence says why)
vampire.dll	149	AddPointsToTeam	void	int, bool		walked	Base 0x10026df0 is an empty RET 8 and CBasePlayer's body at this slot is 0x1016aa50, the teammate loop that forwards (score, bAllowNegativeScore) to AddPoints (148); SDK 2013 keeps both as non-virtual members in this order.
vampire.dll	150	AddPlayerItem	bool	CBaseCombatWeapon*		walked	Base 0x10026e10 returns false and pops 1, paired with RemovePlayerItem at 151 in the HL1-era declaration order AddPoints/AddPointsToTeam/AddPlayerItem/RemovePlayerItem between IsTriggered and GetDelay.
vampire.dll	151	RemovePlayerItem	bool	CBaseCombatWeapon*		walked	Base 0x10026e30 returns false and pops 1; the player's Weapon_Drop path 0x101777e0 calls vfunc +0x25c with the dropped weapon before detaching it, the SDK 2013 RemovePlayerItem(CBaseCombatWeapon*) contract.
vampire.dll	152	GetDelay	float			walked	0x1004fc10 returns m_flWait (+0x500) in ST0, the SDK 2013 CBaseToggle::GetDelay body, at the declaration slot before IsMoving.
vampire.dll	153	IsMoving	bool			walked	0x10280300 returns the navigator's goal-active test 0x102ee680 on m_pNavigator (the SDK 2013 CAI_BaseNPC::IsMoving body); RET 0.
vampire.dll	154	DamageDecal	int	int, int		walked	0x100b4ea0 returns -1 for m_nRenderMode 4, decal index 0x34 for a non-normal render mode on material 0x47 ('G' glass), else defers to the decal table; UTIL impact 0x101cfef0 feeds the result as an index to DecalTrace; retail returns a decal index where SDK 2013 returns char const*.
vampire.dll	155	DecalTrace	void	trace_t*, int, bool, int, CBaseEntity*, int, bool		walked	CBaseEntity::DecalTrace 0x100a6c50 (RET 0x1c) reads param_1 as trace_t (+0xc endpos, +0x40 surface, +0x4c hit entity, +0x50 hitbox), indexes the decal table with param_2, param_3 picks the projected-decal vs world-decal tempent, param_5 is dereferenced at +0x740 as an attacker, param_6 == 1 selects flesh variants, param_7 ORed into the no-physics flag; callers 0x101cfea0 pass (tr, idx, 0, 1, 0, 0, flag) and 0x101cfef0 pass (tr, idx, 1, hit entity, attacker, damage type, 1), so param_4 is carried as an opaque word; SDK 2013 declares only (trace_t*, const char*).
vampire.dll	156		void	int		unsettled	Base 0x10026ee0 is an empty RET 4 with no override in the NPC family and no dispatch site at +0x270 in the corpus, so the parameter's type and the name cannot be read; it sits where SDK 2013 has ImpactTrace, but retail's impact path 0x101cfef0 is a free function and the arity differs.
vampire.dll	157	OnControls	bool	CBaseEntity*		walked	0x10026f00 returns false and pops 1, the SDK 2013 OnControls(CBaseEntity*) body in declaration order before HasTarget (160); CHL2_Player 0x10350830 tests it with an entity argument.
vampire.dll	158	IsAlive	bool			walked	0x100b4dc0 returns m_lifeState == LIFE_ALIVE; hundreds of callers (ChooseEnemy, CNPCMaker death notice, TraceBleed 0x10268ef0) branch on the returned AL.
vampire.dll	159	ReflectGauss	bool			walked	0x10026f20 returns true only when IsBSPModel 0x100b5110 holds and m_takedamage == DAMAGE_NO, the HL1-lineage ReflectGauss body; not present in SDK 2013.
vampire.dll	161	HasLinkedDoor	bool	string_t		walked	CBaseEntity::HasLinkedDoor 0x100a1c30 (name string) strcmpi's param_1 against m_target and returns the match, false when either is null; the parameter is a target name string.
vampire.dll	162	IsPlayer	bool			walked	Base 0x10026f60 returns false; 0x101ce2e0 tests it on an entity before building a CSingleUserRecipientFilter for it, the SDK 2013 IsPlayer() const use.
vampire.dll	164	IsStandable	bool			walked	0x100b50a0 returns false when solid flags (vfunc +0x34c) have FSOLID_NOT_STANDABLE 0x10, true for GetSolid (vfunc 92) SOLID_BSP/SOLID_VPHYSICS/SOLID_BBOX, else IsBSPModel 0x100b5110 — the SDK 2013 IsStandable body, virtual in retail; CanStandOn (166) calls it.
vampire.dll	165	CanStandOn	bool	edict_t*		walked	0x10026fb0 resolves param_1's edict +0x40 unknown to its base entity (vfunc +0x10) or NULL and tail-calls vfunc 166 with it, returning that AL; the edict_t* overload of SDK 2013 CanStandOn, placed before the CBaseEntity* overload by MSVC's reversed overload order.
vampire.dll	166	CanStandOn	bool	CBaseEntity*		walked	Base 0x10026f80 returns false only when the surface is non-null and its IsStandable (vfunc 164) is false, the SDK 2013 CanStandOn(CBaseEntity* pSurface) body; CNPC_VMingXiao 0x10397000 also refuses its own severed tentacle handles.
vampire.dll	167	GetEnemy	CBaseEntity*		const	walked	0x101a67e0 returns m_hEnemy resolved through the entity list or NULL; base 168 tail-jumps here, so this is the overload the other forwards to, taken as the const GetEnemy() by MSVC's reversed overload placement (non-const at 168).
vampire.dll	168	GetEnemy	CBaseEntity*			walked	Base 0x10027020 tail-jumps to vfunc 167; CAI_BaseNPCTroika 0x102b5360 calls 167 and, when it is NULL and m_bfNPCStateFlags bit 6 is set, returns m_hLastEnemy instead, returning the pointer in EAX with plain RET (the declared param_1 is unused, image pops 0).
vampire.dll	169	ViewPunch	void	const QAngle&		walked	Base 0x10027040 is empty RET 4; CBasePlayer::PlayerKnockbackReaction 0x101606e0, CWeaponRanged::Kick 0x102397b0 and CHL2_Player::OnTakeDamage 0x10352b50 call vfunc +0x2a4 with the address of a local angle triple, the SDK 2013 ViewPunch(const QAngle&) that follows GetEnemy.
vampire.dll	170	VelocityPunch	void	const Vector&		walked	Base 0x10027060 is empty RET 4; CBaseCombatWeapon 0x10258320 and CBaseCombatCharacter::CreateDamageEffects 0x10330d00 call vfunc +0x2a8 with the address of a local vector, the SDK 2013 VelocityPunch(const Vector&) paired after ViewPunch.
vampire.dll	171	SetMovedir	void			walked	CBaseEntity::SetMovedir 0x100ad550 (name string) derives m_vecMoveDir from the local angles (vfunc +0x374), special-casing up/down, then zeroes the angles via vfunc +0x100; reads no stack argument.
vampire.dll	179	EndBlocked	void			walked	0x100270a0 is an empty RET directly after Blocked (178) and before UpdateOnRemove (180), the SDK 2013 EndBlocked() position and body.
vampire.dll	182		void	int, int, int, int		unsettled	Base 0x100ad8f0 is an empty RET 0x10 with no override and no dispatch site at +0x2d8 in the corpus; between Teleport (181) and NotifySystemEvent (183) SDK 2013 has no 4-word virtual, so neither parameter types nor the name can be read.
vampire.dll	183	NotifySystemEvent	void	CBaseEntity*, notify_system_event_t, const notify_system_event_params_t&		walked	Base 0x100ad910 is an empty RET 0xc (the SDK 2013 CBaseEntity::NotifySystemEvent is an empty body) at the declaration position between Teleport and MakeTracer; no other body fills it.
vampire.dll	184	MakeTracer	void	const Vector&, const trace_t&, int		walked	0x10267260 builds a CPASFilter from param_1 (tracer source), and when param_3 == 1 (TRACER_LINE) fires the tracer tempent from param_1 to param_2 +0xc (trace endpos) with the entity index, RET 0xc, as SDK 2013 MakeTracer.
vampire.dll	185	FireBullets	void	const FireBulletsInfo_t&		walked	0x10268900 walks param_1 as a FireBulletsInfo record (shot count, source, direction, spread, ammo type, attacker) and traces each bullet, RET 4; CBaseCombatWeapon::PrimaryAttack 0x10255700 and CWeaponRanged::Shot 0x102387b0 call vfunc +0x2e4 with a local info block.
vampire.dll	186		bool			walked	Base 0x100270c0 returns false; FireBullets 0x10268900 calls vfunc +0x2e8 per bullet and only runs the impact/tracer handling when it is false, a retail insertion with no SDK 2013 virtual of this shape; name not recoverable.
vampire.dll	187	Respawn	CBaseEntity*			walked	Base 0x100270e0 returns NULL; 0x102500d0 tail-calls vfunc +0x2ec only when g_pGameRules vfunc +0xc0 returns 1 (GR_WEAPON_RESPAWN_YES), the SDK 2013 weapon CheckRespawn -> Respawn() contract, in the FireBullets/Respawn/IsLockedByMaster run.
vampire.dll	188	IsLockedByMaster	bool			walked	Base 0x10027100 returns false; the door timing helper 0x10280630 returns curtime immediately when vfunc +0x2f0 is true on the door, otherwise uses its m_flMoveDoneTime, matching SDK 2013 IsLockedByMaster() before GetDamageType (189).
vampire.dll	190	GetDamage	float			walked	0x10027120 returns 0.0 in ST0, the SDK 2013 GetDamage() body immediately after GetDamageType (189).
vampire.dll	191	SetDamage	void	float		walked	0x10027140 is an empty RET 4, the SDK 2013 SetDamage(float) body after GetDamage; one float stack word.
vampire.dll	192	WorldSpaceCenter	Vector			walked	0x10027160 writes into the hidden return pointer the collision OBB centre ((mins+maxs)/2 rotated/offset to world) through a static pool, CNPC_Crow 0x10357760 returns origin with a z lift; docs/vtmb/computer-terminals.md names vfunc +0x300 WorldSpaceCenter; the single popped word is the hidden return pointer (Vector by value).
vampire.dll	193	EyePosition	Vector			walked	0x100b4b40 writes vfunc +0x364 origin plus m_vecViewOffset into the hidden return pointer (the SDK 2013 EyePosition body), CAI_BaseHumanoid 0x1025e8e0 returns its cached eye point +0x5f50; EarPosition (196) and BodyTarget (197) call it; the popped word is the hidden return pointer.
vampire.dll	194	EyeAngles	const QAngle&			walked	0x100b4bc0 is a bare tail-jump to vfunc +0x36c (the abs-angles accessor) with no stack use, the SDK 2013 EyeAngles() { return GetAbsAngles(); } body, returning the reference in EAX.
vampire.dll	195	LocalEyeAngles	const QAngle&			walked	0x100b4be0 is a bare tail-jump to vfunc +0x374 (the local-angles accessor SetMovedir 0x100ad550 reads), the SDK 2013 LocalEyeAngles() { return GetLocalAngles(); } body.
vampire.dll	196	EarPosition	Vector			walked	0x100b4c00 calls EyePosition (vfunc +0x304) with its hidden return pointer and returns that pointer, the SDK 2013 EarPosition body; the popped word is the hidden return pointer.
vampire.dll	197	BodyTarget	Vector	const Vector&, bool, bool		walked	CAI_BaseNPC 0x102789c0 (RET 0x10) blends WorldSpaceCenter (192) and EyePosition (193) into the hidden return pointer, randomising when the byte at the third word is set and returning the eye point when the fourth word's byte is set, the posSrc word unused; CNPC_Crow 0x103577d0 returns WorldSpaceCenter; SDK 2013 BodyTarget(const Vector&, bool) gains a head-target bool in retail (4 words = hidden return + 3).
vampire.dll	198		const Vector&			walked	0x100274b0 returns the address of m_vecVelocity (+datamap member) with plain RET, the only velocity vector in retail's datamap; sits before CBaseAnimating::GetVelocity (199), a velocity-reference accessor, but whether retail spelled it GetAbsVelocity or GetLocalVelocity is not stated by the image.
vampire.dll	200	Illumination	int			walked	0x100ad6e0 (scope string CBaseEntity::Illumination) takes no stack words and returns the constant 0x80 in EAX on every class in the image.
vampire.dll	201	FVisible	bool	CBaseEntity*, int, CBaseEntity**, int		walked	0x100a6fa0 pops 4: arg1 is the target entity (flags and water level read), arg2 the trace mask handed to the engine trace, arg3 the blocker out-pointer written on a blocked trace, and arg4 an int point selector passed to FVisibleTargetOrigin 0x100a72e0 (0 = EyePosition via slot 193, 1 = bbox centre, 2..9 = bbox corners); returns AL; SDK 2013 has only the first three, retail adds the target-point selector; Troika 0x102b4630 forwards the same four.
vampire.dll	203	GetAttackDamageScale	float			walked	0x100a1360 pops 0 and returns in ST0 the product of the non-receiver damage modifiers in the entity's modifier list (+0x230/+0x23c); SDK 2013 takes a victim pointer, retail takes none.
vampire.dll	204	GetReceivedDamageScale	float			walked	0x100a1470 pops 0 and returns in ST0 the product of the receiver-side damage modifiers in the same list; SDK 2013 takes an attacker pointer, retail takes none.
vampire.dll	205		bool			walked	0x10027330 (XOR AL,AL; RET) is the only body on all 497 vampire.dll classes and no dispatch site targets the slot, so it is a bool query with no arguments answering false; no string, doc or SDK neighbour with this arity names it.
vampire.dll	206		bool	int, int, int, int, int		unsettled	0x10027350 (XOR AL,AL; RET 0x14) is the only body on all 497 classes and no dispatch site targets the slot, so return is bool false and the five words are never read; their types cannot be recovered (SDK 2013 PhysicsSplash at the nearby position pops 4, not 5).
vampire.dll	209	GetGroundEntity	CBaseEntity*			walked	0x100b1510 resolves m_hGroundEntity through the entity list and returns the entity pointer or NULL in EAX, popping nothing (SDK 2013 CBaseEntity::GetGroundEntity).
vampire.dll	210	GetGroundVelocityToApply	void	Vector&		walked	0x10027370 copies vec3_origin into the pointed Vector and pops 1, exactly SDK 2013's inline body at the declaration right after GetGroundEntity; CBaseEntity::UpdateBaseVelocity 0x10040220 calls it on the ground entity with a local Vector.
vampire.dll	213	SetSize	void	const Vector&		walked	0x100b1890 carries the scope string CBaseEntity::SetSize and copies three floats from the pointed Vector into m_vecSize (+0x38c..+0x394), popping 1.
vampire.dll	214	GetSize	const Vector&			walked	0x100b1960 (scope string CBaseEntity::GetSize) returns the address of m_vecSize in EAX and pops nothing.
vampire.dll	215	WorldSpaceCenter	const Vector&		const	walked	0x100b4c30 returns a pointer into a rotating static Vector pool holding the collision-bounds midpoint transformed to world space (m_Collision virtuals), popping nothing; matches SDK 2013 virtual WorldSpaceCenter declared just before SetAbsOrigin (slot 216).
vampire.dll	220	GetOrigin	const Vector&			walked	0x100b3070 (scope string CBaseEntity::GetOrigin) returns the address of m_vecOrigin and pops nothing; FVisibleTargetOrigin 0x100a72e0 dispatches it (+0x370) and adds bbox offsets to the returned vector.
vampire.dll	221	GetAngles	const QAngle&			walked	0x100b3110 (scope string CBaseEntity::GetAngles) returns the address of m_angRotation and pops nothing.
vampire.dll	223	CreateVPhysics	bool			walked	base 0x100b5080 returns false with no arguments; the CAI_BaseNPC body 0x10273720 creates the physics object when slot 158 answers true and m_pPhysicsObject is NULL, then returns true; position and body match SDK 2013 CreateVPhysics, which heads the run ForceVPhysicsCollide / VPhysicsDestroyObject / VPhysicsUpdate / VPhysicsTakeDamage (slots 224-227).
vampire.dll	224	ForceVPhysicsCollide	bool	CBaseEntity*		walked	0x100273b0 (XOR AL,AL; RET 4) answers false for one pointer argument on every class, matching SDK 2013 ForceVPhysicsCollide(CBaseEntity*) which sits between CreateVPhysics (223) and VPhysicsDestroyObject (225).
vampire.dll	225	VPhysicsDestroyObject	void			walked	0x100b5040 pops nothing, and when m_pPhysicsObject is set it unregisters and destroys it and zeroes m_pPhysicsObject (SDK 2013 VPhysicsDestroyObject).
vampire.dll	226	VPhysicsUpdate	void	IPhysicsObject*		walked	0x100b4f30 pops 1, switches on movetype (slot at +0x178): MOVETYPE_PUSH/7 route to VPhysicsUpdatePusher with the argument, MOVETYPE_VPHYSICS reads position/angles from the argument object's vtable (warning Infinite values from vphysics) and sets abs origin/angles (SDK 2013 VPhysicsUpdate).
vampire.dll	235	OnPhysGunPickup	void	CBasePlayer*		walked	0x100273f0 is an empty RET 4 on every class; its dispatch site 0x1014d7c0 (strings Picking up physics object, Physics_Lift_Supernatural_Value) calls it on the picked-up entity with the carrying player; name from SDK 2013 IPlayerPickupVPhysics::OnPhysGunPickup (retail has no reason argument).
vampire.dll	236	OnPhysGunDrop	void	CBasePlayer*, bool		walked	0x10027410 is an empty RET 8 on every class; its dispatch site 0x1014d140 (strings Dropping physics object, PhysicsMomentumThrow) calls it on the dropped entity with the player and 0; name from SDK 2013 IPlayerPickupVPhysics::OnPhysGunDrop, second word typed as the 2003 wasLaunched flag.
vampire.dll	240		PyObject*			walked	bodies 0x10027430 and 0x1014f8b0 pop nothing and return the Python class objects Init 0x10199f70 stores for the scripting classes Entity (0x1072b36c, base) and Character (0x1072b360, combat characters); the dispatch site 0x101966a0 passes the result to PyInstance_New to build the script wrapper; no string names the virtual.
vampire.dll	241	GetEventName	void	char*, animevent_t*		walked	0x1008c170 pops 2, switches on the int at the start of the second argument (event id: SCRIPTED, NPC_LEFTFOOT, WEAPON_*, CL_EVENT_*) and copies the matching name into the first argument's buffer with nothing returned; CBaseAnimating::DisplayAnimEvent passes a local 512-byte buffer and the event, and the Tzimisce override 0x103bdd10 does the same for its own START_* ids.
vampire.dll	242	GetIdealYawSpeed	float			walked	0x100916a0 pops nothing and returns m_flYawSpeed in ST0.
vampire.dll	243	BurnModel	void	const char*, bool		walked	0x10090580 pops 2: sets the burn render fx, when the byte second argument is set spawns DMGFX_vampire_death on every hitbox bone, and when the first argument is non-NULL creates a dynamic_prop and hands it that string through slot 105 (SetModel).
vampire.dll	244	GetSkeletonModelName	const char*			walked	base 0x1004fc30 returns NULL; CBaseCombatCharacter 0x103408e0 pops nothing and returns the male or female models/character/npc/common skeleton path string by IsMale; Tzimisce 0x103b6e10 overrides.
vampire.dll	245	AddExtraAnimationModels	void	CBaseEntity*, const char*, const char*, int, int		walked	0x1008e0a0 pops 5: arg1 is an entity whose handle (vtable +4) is stored at +0x5b8, args 2 and 3 are prefix and suffix strings copied into the 40-byte buffers at +0x5ec/+0x614, args 4 and 5 are clamped-nonnegative ints stored at +0x5bc/+0x5c0; with no entity or both ints zero it calls slot 246 instead.
vampire.dll	246	RemoveExtraAnimationModels	void			walked	0x1008e310 pops nothing, clears the handle at +0x5b8, both name buffers and the two extra-model vectors, and reselects a base sequence when the current one no longer resolves.
vampire.dll	247	SetAttackExtentsForSequence	void	int		walked	0x10090c80 pops 1 and treats it as a sequence index passed to GetSeqDesc, then grows the collision extents from that sequence's bbox when flag2 bit 4 is set.
vampire.dll	250	StudioFrameAdvance	float	float		walked	CBaseAnimating 0x1008f120 reads one float interval from the stack (clamped against 0.1) and leaves the advanced interval in ST0 before RET 4; overlay 0x10098bb0 chains it then advances the four overlay layers; PostThink 0x1016be10 passes its float result straight to DispatchAnimEvents (slot 258); SDK 2013 takes no argument and returns void.
vampire.dll	251	IsActivityFinished	bool			walked	base 0x1004fc70 returns m_bSequenceFinished; the CAI_BaseNPC body 0x10272900 returns true only when m_bSequenceFinished and m_nSequence equals m_nIdealSequence; both pop nothing; name and both bodies are SDK 2013 CBaseAnimating::IsActivityFinished and its CAI_BaseNPC override.
vampire.dll	252	SelectWeightedSequenceForStat	int	Activity, int, int		walked	0x103251c0 pops 3: arg2 (0..3) selects a stat list from the vector at +0x13c0, arg3 indexes that list for a value, and arg1 plus that value go to SelectWeightedSequence, whose EAX result is returned (the base 0x1008f3c0 passes arg1 alone).
vampire.dll	253	SelectHeaviestSequenceForStat	int	Activity, int, int		walked	0x10325440 pops 3 with the same stat-list lookup on args 2 and 3 as slot 252 and returns the heaviest-sequence index in EAX; CSceneEntity 0x10083700 dispatches it.
vampire.dll	254	SelectSameSequenceForStat	int	Activity, int, int		walked	0x10325300 pops 3 with the same stat-list lookup on args 2 and 3 and returns SelectSameSequence's EAX result; CSceneEntity 0x10082ee0 dispatches it.
vampire.dll	255	GetSkeleton	void	Vector*, Quaternion*, int		walked	the CBaseAnimating body at 0x10095fe0 is named GetSkeleton and the overlay body 0x10098eb0 pops 3 and composes the base pose then the four layers into the position and quaternion arrays (animation_rig_resolution.md 0x10098eb0); SetupBones 0x10092b50 calls it through +0x3fc; SDK 2013 adds a leading CStudioHdr* that retail lacks.
vampire.dll	258	DispatchAnimEvents	void	float, CBaseAnimating*		walked	0x10091880 pops 2 and dispatches every due event to the second argument's HandleAnimEvent (slot 259, +0x40c); callers PostRun 0x1026c7c0 and PostThink 0x1016be10 push the float frame interval returned by StudioFrameAdvance then the entity itself; SDK 2013 has only the handler.
vampire.dll	260	SetPoseParameter02	float	int, float		walked	0x10091fe0 pops 2: arg1 is the pose-parameter index (negative rejected), arg2 the float value written through Studio_SetPoseParameter into m_flPoseParameter[index], and the result is left in ST0 (the input value on the reject path); overload of SDK 2013 SetPoseParameter(int, float).
vampire.dll	261	SetPoseParameter01	float	const char*, float		walked	0x10091f10 pops 2, looks the first-argument name up with LookupPoseParameter and forwards index and the float to slot 260 (+0x410), leaving that call's ST0 result; overload SetPoseParameter(const char*, float).
vampire.dll	262	GetAttachment03	bool	int, matrix3x4_t&		walked	0x10093000 pops 2: arg1 is a 1-based attachment index checked against the studio header, the bone matrix is fetched via GetBoneTransform (slot 256) or the merged parent, combined with the attachment local matrix into the second argument, and AL is 1 on success and 0 otherwise (SDK 2013 GetAttachment(int, matrix3x4_t&)).
vampire.dll	264	DrawServerHitboxes	void			walked	0x10096980 pops nothing and draws a debug box per hitbox of m_nHitboxSet; SDK 2013 takes duration and monocolor, retail takes none.
vampire.dll	265	AddFlinchGesture	void	Activity, float, float, const char*, float		walked	0x10099690 pops 5: picks the flinch slot with the oldest expire time among the three at +0x7f4, selects a weighted sequence for arg1, stores args 2 and 3 as flFadeIn/flFadeOut and expire = now + both, and when arg4 names a pose parameter stores its index and arg5 as the value; combat-and-damage.md names it AddFlinchGesture, called by DamageFlinch through +0x424 with (activity, 0.1, 0.3, hit_yaw, yaw).
vampire.dll	266		void			walked	0x100997f0 pops nothing and resets the three flinch slots at +0x7f4 (sequence -1, expire time in the past); no string, doc or SDK virtual names it.
vampire.dll	267	GetFirstGestureLayer	int			walked	0x10098a40 returns 0 with no arguments; AllocateLayer 0x10099470 and FindLayerByOwner 0x100994c0 start their scans from its result through +0x42c (animation_rig_resolution.md names it GetFirstGestureLayer).
vampire.dll	268	SetLayer	void	int, Activity, int, bool		walked	0x10099020 pops 4 and initialises overlay record arg1: arg2 into m_nActivity (+0x24), arg3 as the sequence passed to GetSeqDesc, weight 0.1, weight max 1.0, blends 0.2, and the byte arg4 into m_bAutoKillWhenFinished; animation_and_movers.md names it SetLayer and shows AddGestureSequence reaching it through +0x430.
vampire.dll	269	RemoveLayer	void	int		walked	0x10099660 pops 1 and zeroes the weight and sequence of overlay record arg1 (animation_and_movers.md RemoveLayer); SDK 2013 RemoveLayer also takes kill rate and delay.
vampire.dll	270	HasLayer	bool	Activity		walked	0x10099540 pops 1 and returns whether FindLayerByOwner (slot 271, +0x43c) finds a layer for arg1 (animation_and_movers.md HasLayer; SDK 2013 IsPlayingGesture at the same position in the gesture run).
vampire.dll	271	FindLayerByOwner	int	Activity		walked	0x100994c0 pops 1 and returns the index of the first live layer from GetFirstGestureLayer whose m_nActivity equals arg1, or -1 (animation_and_movers.md FindLayerByOwner; SDK 2013 FindGestureLayer).
vampire.dll	272	AllocateLayer	int			walked	0x10099470 pops nothing and returns the first zero-weight overlay slot from GetFirstGestureLayer, or -1; SDK 2013 takes a priority, retail has no priority field (animation_and_movers.md).
vampire.dll	273	RestartGesture	void	Activity, bool, bool		walked	0x10099570 pops 3: finds the layer for arg1 via slot 271 and rewinds its cycle, otherwise when the byte arg2 is set adds the gesture for arg1 with the byte arg3 as autokill; matches SDK 2013 RestartGesture(Activity, bool addifmissing, bool autokill) in the same order after IsPlayingGesture.
vampire.dll	274	RemoveLayerByOwner	void	Activity		walked	0x100995e0 pops 1, finds the layer for arg1 via slot 271 and zeroes its weight and sequence (animation_and_movers.md RemoveLayerByOwner; SDK 2013 RemoveGesture).
vampire.dll	275	RemoveAllGestures	void			walked	0x10099630 pops nothing and zeroes sequence and weight of all four overlay records; position and body match SDK 2013 RemoveAllGestures following RemoveGesture.
vampire.dll	277	SetViewtarget	void	const Vector&		walked	0x100b5b00 pops 1 and copies the pointed Vector into m_viewtarget; the humanoid override 0x1025e780 clears a flag bit then chains it; SDK 2013 CBaseFlex::SetViewtarget.
vampire.dll	278	GetViewtarget	const Vector&		const	walked	0x100b5b40 pops nothing and returns the address of m_viewtarget (SDK 2013 CBaseFlex::GetViewtarget).
vampire.dll	279	SetFlexWeight	void	int, float		walked	0x100b5ba0 pops 2: arg1 is a flex controller index bounds-checked against GetNumFlexControllers, arg2 a float normalised by the controller's min/max and written to m_flexWeight[index] (facial_animation.md SetFlexWeight slot 279).
vampire.dll	280	SetFlexWeight	void	char*, float		walked	0x100b5b60 pops 2, resolves the first-argument name to a controller index and forwards index and value to slot 279 (+0x45c); the SDK 2013 name overload.
vampire.dll	281	GetFlexWeight	float	int		walked	0x100b5c50 pops 1, bounds-checks the controller index and returns the de-normalised m_flexWeight value in ST0 (facial_animation.md GetFlexWeight).
vampire.dll	282	GetFlexWeight	float	char*		walked	0x100b5c20 pops 1, resolves the name to an index and returns slot 281's (+0x464) ST0 result; the SDK 2013 name overload.
vampire.dll	283	ProcessSceneEvents	void			walked	0x100b6250 has no RET: it zeroes every flex controller through slot 279 then tail-jumps to slot 284 (+0x470), which pops nothing, so it takes no words; this is SDK 2013 ProcessSceneEvents' documented default (reset m_flexWeight, then add the scene events) at the matching position.
vampire.dll	284	AddSceneExpressions	void			walked	CBaseFlex body 0x100b65b0 pops nothing and walks the CSceneEventInfo vector at +0xa58 (count +0xa64), dispatching EXPRESSION to slot 288, FLEXANIMATION to 289, SEQUENCE to 290 and GESTURE to 291; CBaseCombatCharacter 0x10105f30 (scope string AddSceneExpressions) replays only FLEXANIMATION events; choreographed_scenes.md labels 0x100b65b0 ProcessSceneEvents, but the reset-and-call wrapper is slot 283.
vampire.dll	285	ClearSceneEvents	void	CChoreoScene*		walked	0x100b5d80 pops 1: with NULL it empties the scene-event vector at +0xa58, otherwise it removes every 0x1c-byte entry whose scene field equals the argument; SDK 2013 ClearSceneEvents(CChoreoScene*, bool) with retail lacking the canceled flag.
vampire.dll	286	AddSceneEvent	void	CChoreoScene*, CChoreoEvent*		walked	CBaseFlex 0x100b5e60 pops 2 and appends a scene-event entry for the second argument's event type within the first argument's scene (choreographed_scenes.md names 0x100b5e60 CBaseFlex::AddSceneEvent); the Troika override 0x102c1680 is the dialogue-pause handler (animation_and_movers.md); SDK 2013 AddSceneEvent(scene, event, target) matches the first two words.
vampire.dll	287	RemoveSceneEvent	void	CChoreoEvent*		walked	0x100b6180 pops 1, finds the scene-event entry whose event pointer equals the argument, clears it and compacts the vector (+0xa58/+0xa64); SDK 2013 RemoveSceneEvent also takes scene and fastKill.
vampire.dll	288	AddFlexSetting	void	const char*, float, const flexsettinghdr_t*, const flexsettinghdr_t*, bool		walked	0x100b6cf0 pops 5: arg1 is an expression name matched case-insensitively in the settings header arg3, arg2 the float scale, arg4 an optional second header searched by name, the byte arg5 the new-expression flag, and it writes weights through slots 281/279; the dispatcher 0x100b65b0 passes (name, intensity, vfe header, model-specific vfe header or 0, not-yet-started); SDK 2013 AddFlexSetting lacks the second header.
vampire.dll	289	AddFlexAnimation	void	CSceneEventInfo*		walked	0x100b6960 pops 1, reads event and scene from the pointed record, samples the flex-animation tracks into weights via slots 281/279 and sets the record's started byte; 0x100b65b0 calls it for FLEXANIMATION events (SDK 2013 AddFlexAnimation(CSceneEventInfo*)).
vampire.dll	290	ProcessSequenceSceneEvent	void	CSceneEventInfo*		walked	0x100b70e0 pops 1 and works on the pointed record's event, scene and layer fields; 0x100b65b0 dispatches SEQUENCE events to it (choreographed_scenes.md ProcessSequenceSceneEvent); SDK 2013 returns bool and takes scene and event too.
vampire.dll	291	ProcessGestureSceneEvent	void	CSceneEventInfo*		walked	0x100b7040 pops 1 and, for a record with a valid layer index, drives that overlay layer's cycle from SequenceDuration and the event's elapsed time; 0x100b65b0 dispatches GESTURE events to it; name from SDK 2013 ProcessGestureSceneEvent, which also takes scene and event.
vampire.dll	292	DamageFlinch	void	const CTakeDamageInfo&, const Vector&, trace_t*		walked	0x103229d0 pops 3 and reads x/y of the second argument for the incoming yaw (combat-and-damage.md); CAI_BaseNPC::TraceAttack 0x10266780 pushes its own trace pointer, direction and damage-info arguments in that order before calling +0x490.
vampire.dll	293	GetFollowerBoss	CBaseEntity*			walked	base 0x1014f6f0 returns NULL and Troika 0x102c5470 resolves the handle at +0x647c and returns a pointer from it, both popping nothing; FInViewCone 0x102b4540 compares the result with the closest-player entity.
vampire.dll	294	IsValidStealthKillTarget	bool	CBaseEntity*		walked	0x10341850 answers false (XOR AL,AL; RET 4) for one argument; Troika 0x102c2300 dereferences the argument as an entity pointer and returns a bool.
vampire.dll	295	CanTalk	bool	CBaseEntity*		walked	0x103417b0 answers false (RET 4); Troika 0x102c21c0 requires m_iDialog and calls slot 158 and slot 404 (+0x650) on the argument as an entity, returning a bool.
